# SPDX-License-Identifier: GPL-3.0-or-later
#% authority: nx-sdl-symbol-floor/1
# symbol	sdl_version	source
# Generated by nxabi sdl-table from /usr/include/SDL2
# Symbols without a \since annotation are recorded as 2.0.0 and the
# audit reports them as unknown rather than silently passing.
SDL_GetYUVConversionMode	2.0.8	sdl2-headers
SDL_GetYUVConversionModeForResolution	2.0.8	sdl2-headers
SDL_HapticClose	2.0.0	sdl2-headers
SDL_HapticDestroyEffect	2.0.0	sdl2-headers
SDL_HapticEffectSupported	2.0.0	sdl2-headers
SDL_HapticGetEffectStatus	2.0.0	sdl2-headers
SDL_HapticIndex	2.0.0	sdl2-headers
SDL_HapticName	2.0.0	sdl2-headers
SDL_HapticNewEffect	2.0.0	sdl2-headers
SDL_HapticNumAxes	2.0.0	sdl2-headers
SDL_HapticNumEffects	2.0.0	sdl2-headers
SDL_HapticNumEffectsPlaying	2.0.0	sdl2-headers
SDL_HapticOpen	2.0.0	sdl2-headers
SDL_HapticOpenFromJoystick	2.0.0	sdl2-headers
SDL_HapticOpenFromMouse	2.0.0	sdl2-headers
SDL_HapticOpened	2.0.0	sdl2-headers
SDL_HapticPause	2.0.0	sdl2-headers
SDL_HapticQuery	2.0.0	sdl2-headers
SDL_HapticRumbleInit	2.0.0	sdl2-headers
SDL_HapticRumblePlay	2.0.0	sdl2-headers
SDL_HapticRumbleStop	2.0.0	sdl2-headers
SDL_HapticRumbleSupported	2.0.0	sdl2-headers
SDL_HapticRunEffect	2.0.0	sdl2-headers
SDL_HapticSetAutocenter	2.0.0	sdl2-headers
SDL_HapticSetGain	2.0.0	sdl2-headers
SDL_HapticStopAll	2.0.0	sdl2-headers
SDL_HapticStopEffect	2.0.0	sdl2-headers
SDL_HapticUnpause	2.0.0	sdl2-headers
SDL_HapticUpdateEffect	2.0.0	sdl2-headers
SDL_Has3DNow	2.0.0	sdl2-headers
SDL_HasARMSIMD	2.0.12	sdl2-headers
SDL_HasAVX	2.0.2	sdl2-headers
SDL_HasAVX2	2.0.4	sdl2-headers
SDL_HasAVX512F	2.0.9	sdl2-headers
SDL_HasAltiVec	2.0.0	sdl2-headers
SDL_HasClipboardText	2.0.0	sdl2-headers
SDL_HasColorKey	2.0.9	sdl2-headers
SDL_HasEvent	2.0.0	sdl2-headers
SDL_HasEvents	2.0.0	sdl2-headers
SDL_HasIntersection	2.0.0	sdl2-headers
SDL_HasIntersectionF	2.0.22	sdl2-headers
SDL_HasLASX	2.24.0	sdl2-headers
SDL_HasLSX	2.24.0	sdl2-headers
SDL_HasMMX	2.0.0	sdl2-headers
SDL_HasNEON	2.0.6	sdl2-headers
SDL_HasPrimarySelectionText	2.26.0	sdl2-headers
SDL_HasRDTSC	2.0.0	sdl2-headers
SDL_HasSSE	2.0.0	sdl2-headers
SDL_HasSSE2	2.0.0	sdl2-headers
SDL_HasSSE3	2.0.0	sdl2-headers
SDL_HasSSE41	2.0.0	sdl2-headers
SDL_HasSSE42	2.0.0	sdl2-headers
SDL_HasScreenKeyboardSupport	2.0.0	sdl2-headers
SDL_HasSurfaceRLE	2.0.14	sdl2-headers
SDL_HasWindowSurface	2.28.0	sdl2-headers
SDL_HideWindow	2.0.0	sdl2-headers
SDL_Init	2.0.0	sdl2-headers
SDL_InitSubSystem	2.0.0	sdl2-headers
SDL_IntersectFRect	2.0.22	sdl2-headers
SDL_IntersectFRectAndLine	2.0.22	sdl2-headers
SDL_IntersectRect	2.0.0	sdl2-headers
SDL_IntersectRectAndLine	2.0.0	sdl2-headers
SDL_IsAndroidTV	2.0.8	sdl2-headers
SDL_IsChromebook	2.0.9	sdl2-headers
SDL_IsDeXMode	2.0.9	sdl2-headers
SDL_IsGameController	2.0.0	sdl2-headers
SDL_IsScreenKeyboardShown	2.0.0	sdl2-headers
SDL_IsScreenSaverEnabled	2.0.0	sdl2-headers
SDL_IsShapedWindow	2.0.0	sdl2-headers
SDL_IsTablet	2.0.9	sdl2-headers
SDL_IsTextInputActive	2.0.0	sdl2-headers
SDL_IsTextInputShown	2.0.22	sdl2-headers
SDL_JoystickAttachVirtual	2.0.14	sdl2-headers
SDL_JoystickAttachVirtualEx	2.24.0	sdl2-headers
SDL_JoystickClose	2.0.0	sdl2-headers
SDL_JoystickCurrentPowerLevel	2.0.4	sdl2-headers
SDL_JoystickDetachVirtual	2.0.14	sdl2-headers
SDL_JoystickEventState	2.0.0	sdl2-headers
SDL_JoystickFromInstanceID	2.0.4	sdl2-headers
SDL_JoystickFromPlayerIndex	2.0.12	sdl2-headers
SDL_JoystickGetAttached	2.0.0	sdl2-headers
SDL_JoystickGetAxis	2.0.0	sdl2-headers
SDL_JoystickGetAxisInitialState	2.0.6	sdl2-headers
SDL_JoystickGetBall	2.0.0	sdl2-headers
SDL_JoystickGetButton	2.0.0	sdl2-headers
SDL_JoystickGetDeviceGUID	2.0.0	sdl2-headers
SDL_JoystickGetDeviceInstanceID	2.0.6	sdl2-headers
SDL_JoystickGetDevicePlayerIndex	2.0.9	sdl2-headers
SDL_JoystickGetDeviceProduct	2.0.6	sdl2-headers
SDL_JoystickGetDeviceProductVersion	2.0.6	sdl2-headers
SDL_JoystickGetDeviceType	2.0.6	sdl2-headers
SDL_JoystickGetDeviceVendor	2.0.6	sdl2-headers
SDL_JoystickGetFirmwareVersion	2.24.0	sdl2-headers
SDL_JoystickGetGUID	2.0.0	sdl2-headers
SDL_JoystickGetGUIDFromString	2.0.0	sdl2-headers
SDL_JoystickGetGUIDString	2.0.0	sdl2-headers
SDL_JoystickGetHat	2.0.0	sdl2-headers
SDL_JoystickGetPlayerIndex	2.0.9	sdl2-headers
SDL_JoystickGetProduct	2.0.6	sdl2-headers
SDL_JoystickGetProductVersion	2.0.6	sdl2-headers
SDL_JoystickGetSerial	2.0.14	sdl2-headers
SDL_JoystickGetType	2.0.6	sdl2-headers
SDL_JoystickGetVendor	2.0.6	sdl2-headers
SDL_JoystickHasLED	2.0.14	sdl2-headers
